rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,checkout_status,rental_id_prev,car_id_prev,checkin_type_prev,state_prev,delay_at_checkout_in_minutes_prev,previous_ended_rental_id_prev,time_delta_with_previous_rental_in_minutes_prev,checkout_status_prev,delay_at_checkin_in_minutes,checkin_status
555953,407253,mobile,canceled,,,,Unknown,,,,,,,,,,
555992,375774,mobile,ended,58.0,,,Late,,,,,,,,,,
556072,320670,mobile,ended,21.0,,,Late,,,,,,,,,,
556079,374298,connect,ended,-1019.0,,,In time,,,,,,,,,,
556110,211860,connect,canceled,,,,Unknown,,,,,,,,,,
556143,407632,mobile,ended,181.0,,,Late,,,,,,,,,,
556241,396767,mobile,canceled,,,,Unknown,,,,,,,,,,
556267,274554,mobile,canceled,,,,Unknown,,,,,,,,,,
556483,413896,mobile,ended,14.0,,,Late,,,,,,,,,,
556488,296213,mobile,ended,8.0,,,Late,,,,,,,,,,
556580,397878,mobile,ended,77.0,,,Late,,,,,,,,,,
556608,368275,mobile,ended,-12.0,,,In time,,,,,,,,,,
556648,332548,mobile,ended,-581.0,,,In time,,,,,,,,,,
556696,234356,mobile,ended,59.0,,,Late,,,,,,,,,,
556755,395962,mobile,ended,98.0,,,Late,,,,,,,,,,
556986,402773,mobile,ended,23.0,,,Late,,,,,,,,,,
556999,406205,mobile,ended,14.0,,,Late,,,,,,,,,,
557296,387427,mobile,ended,7.0,,,Late,,,,,,,,,,
557314,383126,mobile,ended,-16.0,,,In time,,,,,,,,,,
557429,321400,connect,canceled,,,,Unknown,,,,,,,,,,
557504,327732,mobile,ended,55.0,,,Late,,,,,,,,,,
557512,412816,mobile,ended,101.0,,,Late,,,,,,,,,,
557514,405433,mobile,ended,47.0,,,Late,,,,,,,,,,
557535,401623,mobile,ended,21.0,,,Late,,,,,,,,,,
557572,383139,mobile,ended,-85.0,,,In time,,,,,,,,,,
557674,375915,mobile,ended,15.0,550183.0,480.0,Late,550183.0,375915.0,mobile,ended,-1333.0,,,In time,,
557681,410151,mobile,ended,122.0,,,Late,,,,,,,,,,
557716,249157,mobile,ended,,,,Unknown,,,,,,,,,,
557833,351547,mobile,ended,67.0,,,Late,,,,,,,,,,
557913,351021,mobile,ended,-4.0,,,In time,,,,,,,,,,
558047,396746,mobile,ended,-25.0,,,In time,,,,,,,,,,
558088,245154,connect,ended,-40.0,566170.0,180.0,In time,566170.0,245154.0,connect,ended,-2.0,,,In time,,
558250,375126,connect,ended,-4.0,549813.0,600.0,In time,549813.0,375126.0,connect,ended,-58.0,,,In time,,
558342,400165,mobile,canceled,,,,Unknown,,,,,,,,,,
558424,318867,mobile,ended,173.0,,,Late,,,,,,,,,,
558479,405858,mobile,canceled,,,,Unknown,,,,,,,,,,
558525,297962,connect,ended,-256.0,555341.0,30.0,In time,555341.0,297962.0,connect,ended,-24.0,,,In time,,
558557,410258,mobile,ended,20.0,,,Late,,,,,,,,,,
558561,326755,mobile,ended,72.0,,,Late,,,,,,,,,,
558583,326578,mobile,ended,3.0,,,Late,,,,,,,,,,
558709,316772,mobile,ended,102.0,,,Late,,,,,,,,,,
558759,368753,connect,ended,-126.0,,,In time,,,,,,,,,,
558974,321069,mobile,ended,-5.0,,,In time,,,,,,,,,,
559078,340616,connect,ended,27.0,,,Late,,,,,,,,,,
559084,286751,connect,canceled,,,,Unknown,,,,,,,,,,
559107,402084,mobile,ended,,,,Unknown,,,,,,,,,,
559125,297740,mobile,canceled,,,,Unknown,,,,,,,,,,
559318,344677,mobile,ended,2.0,,,Late,,,,,,,,,,
559331,369354,mobile,ended,89.0,,,Late,,,,,,,,,,
559428,289720,connect,ended,-16.0,520878.0,90.0,In time,520878.0,289720.0,connect,ended,-42.0,540741.0,120.0,In time,,
559435,281955,mobile,ended,18.0,553797.0,60.0,Late,553797.0,281955.0,mobile,ended,-9.0,,,In time,,
559750,220877,connect,canceled,,,,Unknown,,,,,,,,,,
559781,408776,mobile,ended,44.0,540868.0,0.0,Late,540868.0,408776.0,mobile,ended,26.0,,,Late,26.0,Late
559817,394117,mobile,ended,21.0,,,Late,,,,,,,,,,
559924,376064,mobile,ended,-3.0,,,In time,,,,,,,,,,
560005,301068,mobile,ended,-78.0,,,In time,,,,,,,,,,
560079,288452,mobile,ended,52.0,,,Late,,,,,,,,,,
560311,399361,mobile,canceled,,,,Unknown,,,,,,,,,,
560363,376124,mobile,ended,,,,Unknown,,,,,,,,,,
560720,404020,mobile,ended,-14.0,,,In time,,,,,,,,,,
560884,410068,mobile,ended,-41.0,,,In time,,,,,,,,,,
560886,375755,mobile,ended,84.0,,,Late,,,,,,,,,,
560889,412672,connect,ended,,,,Unknown,,,,,,,,,,
561054,387845,mobile,ended,-18.0,,,In time,,,,,,,,,,
561083,334859,mobile,ended,65.0,,,Late,,,,,,,,,,
561111,337217,mobile,ended,10.0,,,Late,,,,,,,,,,
561157,373726,mobile,ended,-14.0,,,In time,,,,,,,,,,
561269,389467,mobile,ended,-21.0,,,In time,,,,,,,,,,
561285,392479,mobile,ended,-40.0,,,In time,,,,,,,,,,
561366,305917,mobile,ended,-104.0,,,In time,,,,,,,,,,
561368,249274,connect,ended,-3.0,558711.0,30.0,In time,558711.0,249274.0,connect,ended,10.0,542660.0,180.0,Late,-20.0,In time
561383,411754,connect,ended,173.0,,,Late,,,,,,,,,,
561408,310444,connect,ended,-54.0,545475.0,360.0,In time,545475.0,310444.0,connect,ended,54.0,,,Late,-306.0,In time
561450,192179,connect,ended,7.0,541144.0,540.0,Late,541144.0,192179.0,connect,ended,46.0,,,Late,-494.0,In time
561492,341119,connect,canceled,,,,Unknown,,,,,,,,,,
561596,364996,mobile,ended,108.0,,,Late,,,,,,,,,,
561706,395613,mobile,ended,-38.0,,,In time,,,,,,,,,,
561713,414723,mobile,canceled,,,,Unknown,,,,,,,,,,
561726,409636,mobile,ended,-208.0,,,In time,,,,,,,,,,
561786,409238,mobile,canceled,,,,Unknown,,,,,,,,,,
561819,304112,mobile,canceled,,,,Unknown,,,,,,,,,,
562024,403722,mobile,canceled,,,,Unknown,,,,,,,,,,
562090,404542,mobile,ended,-35.0,,,In time,,,,,,,,,,
562127,386382,mobile,canceled,,,,Unknown,,,,,,,,,,
562173,394024,mobile,ended,73.0,,,Late,,,,,,,,,,
562174,381499,connect,ended,73.0,,,Late,,,,,,,,,,
562211,248539,mobile,canceled,,,,Unknown,,,,,,,,,,
562256,392731,mobile,canceled,,,,Unknown,,,,,,,,,,
562264,408060,mobile,ended,129.0,,,Late,,,,,,,,,,
562291,404133,connect,ended,-709.0,,,In time,,,,,,,,,,
562299,386177,mobile,canceled,,,,Unknown,,,,,,,,,,
562409,410088,mobile,ended,-30.0,,,In time,,,,,,,,,,
562501,242546,mobile,ended,15.0,,,Late,,,,,,,,,,
562641,381183,mobile,canceled,,,,Unknown,,,,,,,,,,
562669,393442,mobile,ended,30.0,,,Late,,,,,,,,,,
562807,310571,mobile,ended,-14.0,,,In time,,,,,,,,,,
563003,310828,mobile,ended,-444.0,,,In time,,,,,,,,,,
563108,339515,mobile,ended,33.0,,,Late,,,,,,,,,,
563119,406005,mobile,ended,,,,Unknown,,,,,,,,,,
563142,394272,mobile,canceled,,,,Unknown,,,,,,,,,,
563157,371572,connect,ended,-83.0,,,In time,,,,,,,,,,
563509,349894,connect,ended,-432.0,,,In time,,,,,,,,,,
563519,225602,mobile,ended,-16.0,,,In time,,,,,,,,,,
563552,241021,connect,ended,25.0,567278.0,60.0,Late,567278.0,241021.0,connect,ended,-425.0,563925.0,240.0,In time,,
563775,365793,mobile,ended,,,,Unknown,,,,,,,,,,
563933,347208,connect,ended,27.0,,,Late,,,,,,,,,,
563998,409663,mobile,ended,-47.0,,,In time,,,,,,,,,,
564034,358907,mobile,ended,,,,Unknown,,,,,,,,,,
564045,381123,mobile,ended,99.0,554558.0,660.0,Late,554558.0,381123.0,mobile,ended,-13.0,,,In time,,
564094,179429,mobile,ended,4.0,,,Late,,,,,,,,,,
564208,361262,mobile,ended,90.0,,,Late,,,,,,,,,,
564269,384150,mobile,canceled,,,,Unknown,,,,,,,,,,
564414,195888,mobile,ended,20.0,564484.0,180.0,Late,564484.0,195888.0,mobile,ended,-347.0,,,In time,,
564449,371530,mobile,canceled,,,,Unknown,,,,,,,,,,
564466,407869,mobile,ended,10.0,,,Late,,,,,,,,,,
564500,382884,mobile,ended,69.0,555024.0,420.0,Late,555024.0,382884.0,mobile,ended,63.0,545294.0,660.0,Late,-357.0,In time
564521,412426,mobile,canceled,,,,Unknown,,,,,,,,,,
564627,341431,mobile,canceled,,552005.0,150.0,Unknown,552005.0,341431.0,mobile,ended,-88.0,,,In time,,
564638,394120,mobile,canceled,,,,Unknown,,,,,,,,,,
564642,340833,mobile,ended,-20.0,,,In time,,,,,,,,,,
564694,410110,mobile,canceled,,,,Unknown,,,,,,,,,,
564782,356481,mobile,canceled,,,,Unknown,,,,,,,,,,
564785,399718,mobile,ended,1.0,,,Late,,,,,,,,,,
564825,414525,mobile,canceled,,,,Unknown,,,,,,,,,,
564844,297962,connect,ended,-167.0,,,In time,,,,,,,,,,
564955,389994,mobile,ended,136.0,,,Late,,,,,,,,,,
564967,282208,mobile,canceled,,,,Unknown,,,,,,,,,,
564992,366410,mobile,ended,62.0,,,Late,,,,,,,,,,
565108,354331,mobile,ended,-55.0,,,In time,,,,,,,,,,
565143,381435,mobile,ended,-100.0,,,In time,,,,,,,,,,
565205,406475,mobile,ended,-80.0,,,In time,,,,,,,,,,
565340,415170,mobile,ended,41.0,,,Late,,,,,,,,,,
565494,368210,mobile,ended,45.0,,,Late,,,,,,,,,,
565540,281518,mobile,ended,-43.0,,,In time,,,,,,,,,,
505091,213807,connect,ended,-155.0,,,In time,,,,,,,,,,
505567,308565,mobile,ended,-3.0,,,In time,,,,,,,,,,
505859,268874,mobile,ended,42.0,,,Late,,,,,,,,,,
506321,393781,connect,ended,-1.0,,,In time,,,,,,,,,,
506686,400229,mobile,ended,,,,Unknown,,,,,,,,,,
506970,226932,mobile,ended,-10.0,,,In time,,,,,,,,,,
507103,393584,mobile,ended,15.0,,,Late,,,,,,,,,,
507112,221297,mobile,ended,7.0,,,Late,,,,,,,,,,
508737,358274,mobile,canceled,,,,Unknown,,,,,,,,,,
509566,372647,mobile,ended,181.0,,,Late,,,,,,,,,,
509688,339975,mobile,ended,14.0,,,Late,,,,,,,,,,
510435,367627,mobile,ended,,,,Unknown,,,,,,,,,,
511872,386539,mobile,ended,7.0,,,Late,,,,,,,,,,
512237,382279,mobile,ended,-10.0,,,In time,,,,,,,,,,
514630,366287,connect,canceled,,,,Unknown,,,,,,,,,,
514673,402194,mobile,ended,-52.0,,,In time,,,,,,,,,,
515572,397136,mobile,canceled,,,,Unknown,,,,,,,,,,
516244,349131,mobile,ended,-34.0,,,In time,,,,,,,,,,
516585,389785,connect,ended,162.0,,,Late,,,,,,,,,,
518058,320481,mobile,canceled,,,,Unknown,,,,,,,,,,
518871,393981,mobile,ended,,,,Unknown,,,,,,,,,,
519450,358846,mobile,ended,-12.0,,,In time,,,,,,,,,,
519451,251815,connect,ended,-76.0,,,In time,,,,,,,,,,
520147,392147,mobile,ended,1.0,536236.0,390.0,Late,536236.0,392147.0,mobile,ended,3.0,,,Late,-387.0,In time
520580,168079,mobile,ended,-20.0,,,In time,,,,,,,,,,
520711,402078,mobile,ended,-17.0,,,In time,,,,,,,,,,
520750,337219,connect,ended,-154.0,,,In time,,,,,,,,,,
520979,381012,mobile,canceled,,,,Unknown,,,,,,,,,,
521501,278953,mobile,ended,,,,Unknown,,,,,,,,,,
521526,282208,mobile,ended,-53.0,,,In time,,,,,,,,,,
521594,241058,mobile,canceled,,,,Unknown,,,,,,,,,,
523920,363431,mobile,ended,-25.0,,,In time,,,,,,,,,,
524487,380866,mobile,ended,-15.0,545830.0,120.0,In time,545830.0,380866.0,mobile,ended,58.0,,,Late,-62.0,In time
525175,280805,connect,ended,9.0,,,Late,,,,,,,,,,
525435,335857,mobile,canceled,,,,Unknown,,,,,,,,,,
525776,285846,mobile,ended,22.0,,,Late,,,,,,,,,,
526081,406054,mobile,canceled,,,,Unknown,,,,,,,,,,
526194,325154,mobile,canceled,,,,Unknown,,,,,,,,,,
527465,381512,mobile,ended,28.0,,,Late,,,,,,,,,,
527709,393442,mobile,ended,106.0,,,Late,,,,,,,,,,
528269,385174,mobile,canceled,,,,Unknown,,,,,,,,,,
528782,370513,mobile,ended,3.0,,,Late,,,,,,,,,,
528783,266641,mobile,canceled,,,,Unknown,,,,,,,,,,
529239,354515,mobile,ended,10.0,565896.0,360.0,Late,565896.0,354515.0,mobile,ended,-405.0,,,In time,,
529467,372128,mobile,canceled,,,,Unknown,,,,,,,,,,
529492,207715,mobile,ended,-169.0,,,In time,,,,,,,,,,
529693,281955,mobile,ended,-67.0,,,In time,,,,,,,,,,
530325,356434,mobile,ended,-101.0,,,In time,,,,,,,,,,
530357,262206,mobile,ended,14.0,,,Late,,,,,,,,,,
531233,276202,mobile,ended,-19.0,,,In time,,,,,,,,,,
531451,378003,mobile,ended,0.0,,,In time,,,,,,,,,,
531589,290600,connect,canceled,,,,Unknown,,,,,,,,,,
531860,350475,mobile,ended,,,,Unknown,,,,,,,,,,
532171,368448,mobile,ended,9.0,,,Late,,,,,,,,,,
532215,408131,mobile,canceled,,,,Unknown,,,,,,,,,,
532393,406388,mobile,ended,-54.0,,,In time,,,,,,,,,,
532695,320824,connect,ended,0.0,,,In time,,,,,,,,,,
533129,405683,mobile,ended,-138.0,,,In time,,,,,,,,,,
533326,301632,mobile,ended,38.0,,,Late,,,,,,,,,,
533519,386928,mobile,canceled,,,,Unknown,,,,,,,,,,
533720,385295,mobile,ended,6.0,,,Late,,,,,,,,,,
565543,364882,connect,ended,82.0,,,Late,,,,,,,,,,
565548,373925,mobile,ended,-10.0,,,In time,,,,,,,,,,
565581,374698,mobile,ended,-16.0,,,In time,,,,,,,,,,
565675,318715,mobile,ended,107.0,,,Late,,,,,,,,,,
565927,173376,mobile,ended,49.0,,,Late,,,,,,,,,,
566027,414498,mobile,ended,32.0,,,Late,,,,,,,,,,
566069,376311,connect,canceled,,,,Unknown,,,,,,,,,,
566097,389035,mobile,canceled,,,,Unknown,,,,,,,,,,
566123,404483,mobile,ended,142.0,,,Late,,,,,,,,,,
566273,375908,mobile,ended,44.0,,,Late,,,,,,,,,,
566292,414708,mobile,ended,48.0,,,Late,,,,,,,,,,
566331,328506,mobile,ended,-97.0,,,In time,,,,,,,,,,
566385,211860,connect,ended,58.0,,,Late,,,,,,,,,,
566551,334671,mobile,ended,25.0,,,Late,,,,,,,,,,
566661,390467,connect,ended,-651.0,569297.0,570.0,In time,569297.0,390467.0,connect,ended,-451.0,566704.0,150.0,In time,,
566682,293785,mobile,ended,66.0,,,Late,,,,,,,,,,
566691,374921,mobile,ended,243.0,,,Late,,,,,,,,,,
566709,313772,connect,ended,-73.0,,,In time,,,,,,,,,,
566762,407907,mobile,ended,16.0,,,Late,,,,,,,,,,
566908,164960,connect,ended,-44.0,,,In time,,,,,,,,,,
566921,298388,mobile,ended,28.0,,,Late,,,,,,,,,,
567107,228776,mobile,canceled,,,,Unknown,,,,,,,,,,
567120,415953,mobile,ended,27.0,567178.0,150.0,Late,567178.0,415953.0,mobile,ended,145.0,,,Late,-5.0,In time
567208,268798,mobile,ended,41.0,,,Late,,,,,,,,,,
567278,241021,connect,ended,-425.0,563925.0,240.0,In time,563925.0,241021.0,connect,ended,-31.0,563827.0,30.0,In time,,
567353,381940,mobile,canceled,,,,Unknown,,,,,,,,,,
567365,279764,mobile,ended,-35.0,,,In time,,,,,,,,,,
567423,402980,connect,ended,-125.0,,,In time,,,,,,,,,,
567424,414349,mobile,ended,59.0,,,Late,,,,,,,,,,
567433,401968,mobile,ended,100.0,,,Late,,,,,,,,,,
567442,410939,connect,ended,-353.0,,,In time,,,,,,,,,,
567446,366025,mobile,ended,-29.0,,,In time,,,,,,,,,,
567610,399205,mobile,ended,22.0,,,Late,,,,,,,,,,
567636,376840,connect,ended,101.0,564959.0,0.0,Late,564959.0,376840.0,connect,ended,-2.0,,,In time,,
567638,307364,connect,canceled,,,,Unknown,,,,,,,,,,
567654,358772,connect,ended,-90.0,,,In time,,,,,,,,,,
567773,314572,mobile,ended,21.0,,,Late,,,,,,,,,,
567777,296295,mobile,ended,30.0,,,Late,,,,,,,,,,
567828,402779,connect,canceled,,,,Unknown,,,,,,,,,,
567980,381223,mobile,ended,,,,Unknown,,,,,,,,,,
568026,214007,mobile,canceled,,,,Unknown,,,,,,,,,,
568110,412131,mobile,ended,,,,Unknown,,,,,,,,,,
568168,345738,mobile,ended,58.0,,,Late,,,,,,,,,,
568188,279378,mobile,canceled,,,,Unknown,,,,,,,,,,
568206,412469,mobile,ended,-12.0,,,In time,,,,,,,,,,
568342,196898,mobile,ended,,,,Unknown,,,,,,,,,,
568629,283479,mobile,ended,,,,Unknown,,,,,,,,,,
568657,317378,connect,canceled,,566412.0,210.0,Unknown,566412.0,317378.0,connect,ended,-129.0,,,In time,,
568817,314605,mobile,ended,43.0,565775.0,360.0,Late,565775.0,314605.0,mobile,ended,8.0,,,Late,-352.0,In time
568843,280795,mobile,ended,,,,Unknown,,,,,,,,,,
568964,178204,mobile,ended,,,,Unknown,,,,,,,,,,
569081,291932,connect,ended,-19.0,,,In time,,,,,,,,,,
569133,415843,mobile,ended,90.0,,,Late,,,,,,,,,,
569176,410396,mobile,ended,67.0,,,Late,,,,,,,,,,
569498,402528,connect,ended,-173.0,562527.0,630.0,In time,562527.0,402528.0,connect,ended,-203.0,,,In time,,
570153,159536,mobile,ended,-685.0,,,In time,,,,,,,,,,
570186,372609,mobile,ended,76.0,,,Late,,,,,,,,,,
570350,365926,connect,ended,-55.0,570337.0,60.0,In time,570337.0,365926.0,connect,ended,-37.0,543942.0,570.0,In time,,
570406,293992,mobile,ended,-81.0,,,In time,,,,,,,,,,
570525,304566,mobile,ended,14.0,,,Late,,,,,,,,,,
570715,309517,mobile,canceled,,,,Unknown,,,,,,,,,,
570819,353425,connect,ended,-17.0,573393.0,120.0,In time,573393.0,353425.0,connect,ended,-551.0,,,In time,,
571139,347208,connect,ended,-90.0,,,In time,,,,,,,,,,
505457,368083,mobile,ended,21.0,,,Late,,,,,,,,,,
506876,367382,mobile,ended,12.0,,,Late,,,,,,,,,,
508971,232442,mobile,ended,-9.0,,,In time,,,,,,,,,,
510583,380867,mobile,ended,-1.0,,,In time,,,,,,,,,,
511106,377746,mobile,ended,-15.0,,,In time,,,,,,,,,,
511960,216796,mobile,ended,28.0,,,Late,,,,,,,,,,
512695,361217,mobile,ended,-26.0,,,In time,,,,,,,,,,
512958,305669,mobile,ended,-24.0,,,In time,,,,,,,,,,
513466,331681,mobile,ended,110.0,,,Late,,,,,,,,,,
513899,299017,connect,canceled,,,,Unknown,,,,,,,,,,
514856,354388,mobile,canceled,,,,Unknown,,,,,,,,,,
515482,277553,mobile,ended,42.0,,,Late,,,,,,,,,,
515658,392779,mobile,canceled,,,,Unknown,,,,,,,,,,
515770,382059,mobile,ended,,,,Unknown,,,,,,,,,,
516550,377700,mobile,canceled,,545076.0,720.0,Unknown,545076.0,377700.0,mobile,ended,-35.0,,,In time,,
516780,274943,mobile,ended,-238.0,,,In time,,,,,,,,,,
517336,267672,connect,canceled,,,,Unknown,,,,,,,,,,
519413,397599,mobile,ended,89.0,,,Late,,,,,,,,,,
519971,382613,mobile,canceled,,,,Unknown,,,,,,,,,,
520530,402156,mobile,canceled,,,,Unknown,,,,,,,,,,
520615,265239,connect,ended,-22.0,,,In time,,,,,,,,,,
520627,375887,connect,canceled,,,,Unknown,,,,,,,,,,
522507,390927,connect,ended,183.0,523328.0,510.0,Late,523328.0,390927.0,connect,ended,-133.0,,,In time,,
522667,214635,connect,ended,119.0,,,Late,,,,,,,,,,
522719,392479,mobile,canceled,,,,Unknown,,,,,,,,,,
523583,403526,mobile,canceled,,,,Unknown,,,,,,,,,,
524517,351304,mobile,ended,-70.0,,,In time,,,,,,,,,,
525092,310644,mobile,ended,22.0,,,Late,,,,,,,,,,
526071,404493,mobile,ended,42.0,,,Late,,,,,,,,,,
526089,369713,connect,ended,-73.0,,,In time,,,,,,,,,,
526147,298455,mobile,ended,-65.0,,,In time,,,,,,,,,,
526232,377364,mobile,ended,6.0,,,Late,,,,,,,,,,
526562,403863,mobile,ended,-746.0,,,In time,,,,,,,,,,
526713,400078,mobile,canceled,,,,Unknown,,,,,,,,,,
526847,371520,mobile,ended,9.0,,,Late,,,,,,,,,,
527357,356540,mobile,ended,,,,Unknown,,,,,,,,,,
527537,404496,mobile,ended,-5.0,,,In time,,,,,,,,,,
527950,348901,mobile,ended,-191.0,,,In time,,,,,,,,,,
527981,358978,connect,ended,-60.0,541898.0,210.0,In time,541898.0,358978.0,connect,ended,-45.0,542766.0,540.0,In time,,
528419,404725,mobile,canceled,,,,Unknown,,,,,,,,,,
529009,262187,mobile,canceled,,,,Unknown,,,,,,,,,,
529128,382700,mobile,ended,6.0,506728.0,0.0,Late,506728.0,382700.0,mobile,ended,-67.0,,,In time,,
529233,399528,connect,ended,-53.0,529252.0,480.0,In time,529252.0,399528.0,connect,ended,-104.0,,,In time,,
529252,399528,connect,ended,-104.0,,,In time,,,,,,,,,,
529410,380223,mobile,canceled,,,,Unknown,,,,,,,,,,
529768,339442,mobile,ended,16.0,,,Late,,,,,,,,,,
529809,285241,mobile,ended,7.0,,,Late,,,,,,,,,,
530261,280805,connect,ended,28.0,,,Late,,,,,,,,,,
530274,204019,mobile,ended,14.0,,,Late,,,,,,,,,,
530372,407199,mobile,ended,-10.0,,,In time,,,,,,,,,,
531165,310444,connect,canceled,,,,Unknown,,,,,,,,,,
531442,398877,mobile,ended,-1.0,,,In time,,,,,,,,,,
531511,296967,connect,ended,-11.0,,,In time,,,,,,,,,,
531697,388490,mobile,ended,248.0,,,Late,,,,,,,,,,
532257,289901,connect,ended,-157.0,,,In time,,,,,,,,,,
532328,259952,mobile,ended,-38.0,,,In time,,,,,,,,,,
532417,309209,connect,canceled,,,,Unknown,,,,,,,,,,
532614,404847,mobile,ended,,,,Unknown,,,,,,,,,,
532670,369634,mobile,ended,-95.0,,,In time,,,,,,,,,,
532787,226544,connect,ended,203.0,,,Late,,,,,,,,,,
532894,404832,mobile,ended,,,,Unknown,,,,,,,,,,
571284,403149,mobile,ended,-33.0,,,In time,,,,,,,,,,
571549,370907,mobile,ended,-36.0,,,In time,,,,,,,,,,
571771,393938,mobile,canceled,,,,Unknown,,,,,,,,,,
571983,271419,mobile,canceled,,,,Unknown,,,,,,,,,,
572142,378072,connect,canceled,,,,Unknown,,,,,,,,,,
572168,391519,connect,canceled,,,,Unknown,,,,,,,,,,
572456,352663,mobile,ended,33.0,,,Late,,,,,,,,,,
572651,407390,mobile,canceled,,,,Unknown,,,,,,,,,,
572757,385861,mobile,ended,33.0,,,Late,,,,,,,,,,
572844,342154,connect,ended,26.0,,,Late,,,,,,,,,,
572998,401462,mobile,canceled,,,,Unknown,,,,,,,,,,
573034,227100,mobile,ended,4.0,569554.0,120.0,Late,569554.0,227100.0,mobile,ended,-15.0,,,In time,,
573233,407576,mobile,ended,,,,Unknown,,,,,,,,,,
573315,398586,connect,ended,26.0,,,Late,,,,,,,,,,
573680,300345,mobile,ended,-25.0,,,In time,,,,,,,,,,
574171,381499,connect,ended,-174.0,,,In time,,,,,,,,,,
574419,280227,connect,canceled,,,,Unknown,,,,,,,,,,
574568,301512,mobile,ended,110.0,572909.0,0.0,Late,572909.0,301512.0,mobile,ended,13.0,,,Late,13.0,Late
574868,371387,mobile,ended,-129.0,571864.0,720.0,In time,571864.0,371387.0,mobile,ended,-232.0,,,In time,,
505377,290726,connect,ended,62.0,,,Late,,,,,,,,,,
505558,394490,mobile,canceled,,,,Unknown,,,,,,,,,,
505576,300601,mobile,ended,-2.0,,,In time,,,,,,,,,,
505628,194343,connect,ended,-60.0,,,In time,,,,,,,,,,
505821,223640,mobile,ended,,,,Unknown,,,,,,,,,,
506069,192409,mobile,ended,159.0,,,Late,,,,,,,,,,
506563,390718,mobile,canceled,,,,Unknown,,,,,,,,,,
506728,382700,mobile,ended,-67.0,,,In time,,,,,,,,,,
507918,366079,mobile,ended,98.0,,,Late,,,,,,,,,,
509168,299180,mobile,ended,-51.0,,,In time,,,,,,,,,,
509315,190163,mobile,ended,-105.0,,,In time,,,,,,,,,,
509587,345738,mobile,ended,-58.0,,,In time,,,,,,,,,,
510475,401707,mobile,ended,,,,Unknown,,,,,,,,,,
510797,399549,mobile,ended,-14.0,,,In time,,,,,,,,,,
512503,390347,mobile,ended,-98.0,,,In time,,,,,,,,,,
512763,293771,mobile,canceled,,,,Unknown,,,,,,,,,,
512970,344211,mobile,ended,,,,Unknown,,,,,,,,,,
513317,358772,connect,ended,-8.0,,,In time,,,,,,,,,,
513369,245884,mobile,canceled,,,,Unknown,,,,,,,,,,
514284,370765,mobile,ended,,,,Unknown,,,,,,,,,,
514494,348178,mobile,ended,-234.0,,,In time,,,,,,,,,,
515229,304392,connect,ended,-24.0,,,In time,,,,,,,,,,
515357,376237,mobile,ended,69.0,,,Late,,,,,,,,,,
516962,398697,mobile,ended,-17.0,,,In time,,,,,,,,,,
517348,391056,mobile,canceled,,,,Unknown,,,,,,,,,,
518261,391287,mobile,ended,-7.0,,,In time,,,,,,,,,,
506242,388411,mobile,ended,3.0,,,Late,,,,,,,,,,
508535,351024,mobile,ended,102.0,,,Late,,,,,,,,,,
508850,188941,mobile,ended,-179.0,,,In time,,,,,,,,,,
510674,173341,mobile,ended,28.0,,,Late,,,,,,,,,,
511835,350121,mobile,ended,,,,Unknown,,,,,,,,,,
514089,390976,connect,canceled,,,,Unknown,,,,,,,,,,
514474,376574,mobile,ended,81.0,,,Late,,,,,,,,,,
514557,364038,mobile,ended,-1.0,,,In time,,,,,,,,,,
514571,330176,mobile,ended,3.0,,,Late,,,,,,,,,,
515156,339993,mobile,ended,8.0,,,Late,,,,,,,,,,
515663,366631,mobile,ended,4.0,,,Late,,,,,,,,,,
517051,270740,mobile,ended,,,,Unknown,,,,,,,,,,
517592,382901,mobile,canceled,,,,Unknown,,,,,,,,,,
517677,392485,mobile,ended,28.0,,,Late,,,,,,,,,,
517979,394561,mobile,ended,5.0,,,Late,,,,,,,,,,
519135,383344,connect,ended,69.0,,,Late,,,,,,,,,,
519321,353459,connect,ended,3.0,,,Late,,,,,,,,,,
519540,248539,mobile,ended,,,,Unknown,,,,,,,,,,
519682,296967,connect,ended,-223.0,,,In time,,,,,,,,,,
519728,310636,connect,ended,-87.0,,,In time,,,,,,,,,,
520525,370312,mobile,canceled,,,,Unknown,,,,,,,,,,
520613,346755,connect,ended,-120.0,,,In time,,,,,,,,,,
521322,388172,mobile,canceled,,,,Unknown,,,,,,,,,,
521865,401475,connect,ended,113.0,514932.0,540.0,Late,514932.0,401475.0,connect,ended,36.0,,,Late,-504.0,In time
522120,386413,mobile,ended,,,,Unknown,,,,,,,,,,
522544,384479,mobile,ended,47.0,,,Late,,,,,,,,,,
523140,390056,mobile,ended,78.0,,,Late,,,,,,,,,,
523523,285452,connect,canceled,,,,Unknown,,,,,,,,,,
524013,167023,mobile,ended,-10.0,,,In time,,,,,,,,,,
524084,335239,mobile,ended,147.0,,,Late,,,,,,,,,,
524099,396672,mobile,canceled,,,,Unknown,,,,,,,,,,
524306,403410,mobile,ended,166.0,,,Late,,,,,,,,,,
525019,321582,mobile,canceled,,,,Unknown,,,,,,,,,,
526080,241935,mobile,ended,160.0,,,Late,,,,,,,,,,
526102,346840,mobile,ended,-2791.0,,,In time,,,,,,,,,,
